state_name,state_fips,state_abbrev,county_name,county_fips,year,month,initial_claims
Pennsylvania,42,PA,Cameron,42023,2020,1,70
Pennsylvania,42,PA,Cameron,42023,2020,12,140
Pennsylvania,42,PA,Carbon,42025,2019,1,750
Pennsylvania,42,PA,Carbon,42025,2020,1,630
Pennsylvania,42,PA,Carbon,42025,2020,12,940
Pennsylvania,42,PA,Centre,42027,2019,1,800
Pennsylvania,42,PA,Centre,42027,2020,1,690
Pennsylvania,42,PA,Centre,42027,2020,12,890
Pennsylvania,42,PA,Chester,42029,2019,1,2500
Pennsylvania,42,PA,Chester,42029,2020,1,2010
Pennsylvania,42,PA,Chester,42029,2020,12,2670
Pennsylvania,42,PA,Clarion,42031,2019,1,450
Pennsylvania,42,PA,Clarion,42031,2020,1,450
Pennsylvania,42,PA,Clarion,42031,2020,12,670
Pennsylvania,42,PA,Clearfield,42033,2019,1,1140
Pennsylvania,42,PA,Clearfield,42033,2020,1,1130
Pennsylvania,42,PA,Clearfield,42033,2020,12,1340
Pennsylvania,42,PA,Clinton,42035,2019,1,490
Pennsylvania,42,PA,Clinton,42035,2020,1,350
Pennsylvania,42,PA,Clinton,42035,2020,12,570
Pennsylvania,42,PA,Columbia,42037,2019,1,790
Pennsylvania,42,PA,Columbia,42037,2020,1,760
Pennsylvania,42,PA,Columbia,42037,2020,12,990
Pennsylvania,42,PA,Crawford,42039,2019,1,710
Pennsylvania,42,PA,Crawford,42039,2020,1,740
Pennsylvania,42,PA,Crawford,42039,2020,12,790
Pennsylvania,42,PA,Cumberland,42041,2019,1,1140
Pennsylvania,42,PA,Cumberland,42041,2020,1,1180
Pennsylvania,42,PA,Cumberland,42041,2020,12,1430
Pennsylvania,42,PA,Dauphin,42043,2019,1,1740
Pennsylvania,42,PA,Dauphin,42043,2020,1,1550
Pennsylvania,42,PA,Dauphin,42043,2020,12,2070
Pennsylvania,42,PA,Delaware,42045,2019,1,2730
Pennsylvania,42,PA,Delaware,42045,2020,1,2610
Pennsylvania,42,PA,Delaware,42045,2020,12,2640
Pennsylvania,42,PA,Elk,42047,2019,1,410
Pennsylvania,42,PA,Elk,42047,2020,1,520
Pennsylvania,42,PA,Elk,42047,2020,12,860
Pennsylvania,42,PA,Erie,42049,2019,1,2360
Pennsylvania,42,PA,Erie,42049,2020,1,2400
Pennsylvania,42,PA,Erie,42049,2020,12,2930
Pennsylvania,42,PA,Fayette,42051,2019,1,1630
Pennsylvania,42,PA,Fayette,42051,2020,1,1610
Pennsylvania,42,PA,Fayette,42051,2020,12,1990
Pennsylvania,42,PA,Forest,42053,2019,1,70
Pennsylvania,42,PA,Forest,42053,2020,1,50
Pennsylvania,42,PA,Forest,42053,2020,12,70
Pennsylvania,42,PA,Franklin,42055,2019,1,920
Pennsylvania,42,PA,Franklin,42055,2020,1,1160
Pennsylvania,42,PA,Franklin,42055,2020,12,1270
Pennsylvania,42,PA,Fulton,42057,2019,1,160
Pennsylvania,42,PA,Fulton,42057,2020,1,270
Pennsylvania,42,PA,Fulton,42057,2020,12,290
Pennsylvania,42,PA,Greene,42059,2019,1,300
Pennsylvania,42,PA,Greene,42059,2020,1,320
Pennsylvania,42,PA,Greene,42059,2020,12,350
Pennsylvania,42,PA,Huntingdon,42061,2019,1,730
Pennsylvania,42,PA,Huntingdon,42061,2020,1,750
Pennsylvania,42,PA,Huntingdon,42061,2020,12,1040
Pennsylvania,42,PA,Indiana,42063,2019,1,910
Pennsylvania,42,PA,Indiana,42063,2020,1,900
Pennsylvania,42,PA,Indiana,42063,2020,12,1210
Pennsylvania,42,PA,Jefferson,42065,2019,1,560
Pennsylvania,42,PA,Jefferson,42065,2020,1,570
Pennsylvania,42,PA,Jefferson,42065,2020,12,690
Pennsylvania,42,PA,Juniata,42067,2019,1,440
Pennsylvania,42,PA,Juniata,42067,2020,1,290
Pennsylvania,42,PA,Juniata,42067,2020,12,390
Pennsylvania,42,PA,Lackawanna,42069,2019,1,1920
Pennsylvania,42,PA,Lackawanna,42069,2020,1,1770
Pennsylvania,42,PA,Lackawanna,42069,2020,12,2420
Pennsylvania,42,PA,Lancaster,42071,2019,1,3920
Pennsylvania,42,PA,Lancaster,42071,2020,1,3270
Pennsylvania,42,PA,Lancaster,42071,2020,12,4030
Pennsylvania,42,PA,Lawrence,42073,2019,1,880
Pennsylvania,42,PA,Lawrence,42073,2020,1,1000
Pennsylvania,42,PA,Lawrence,42073,2020,12,1350
Pennsylvania,42,PA,Lebanon,42075,2019,1,1040
Pennsylvania,42,PA,Lebanon,42075,2020,1,1050
Pennsylvania,42,PA,Lebanon,42075,2020,12,1630
Pennsylvania,42,PA,Lehigh,42077,2019,1,2820
Pennsylvania,42,PA,Lehigh,42077,2020,1,2570
Pennsylvania,42,PA,Lehigh,42077,2020,12,3380
Pennsylvania,42,PA,Luzerne,42079,2019,1,3660
Pennsylvania,42,PA,Luzerne,42079,2020,1,3220
Pennsylvania,42,PA,Luzerne,42079,2020,12,3870
Pennsylvania,42,PA,Lycoming,42081,2019,1,1290
Pennsylvania,42,PA,Lycoming,42081,2020,1,1220
Pennsylvania,42,PA,Lycoming,42081,2020,12,1380
Pennsylvania,42,PA,McKean,42083,2019,1,330
Pennsylvania,42,PA,McKean,42083,2020,1,340
Pennsylvania,42,PA,McKean,42083,2020,12,340
Pennsylvania,42,PA,Mercer,42085,2019,1,810
Pennsylvania,42,PA,Mercer,42085,2020,1,990
Pennsylvania,42,PA,Mercer,42085,2020,12,1100
Pennsylvania,42,PA,Mifflin,42087,2019,1,560
Pennsylvania,42,PA,Mifflin,42087,2020,1,520
Pennsylvania,42,PA,Mifflin,42087,2020,12,540
Pennsylvania,42,PA,Monroe,42089,2019,1,1080
Pennsylvania,42,PA,Monroe,42089,2020,1,920
Pennsylvania,42,PA,Monroe,42089,2020,12,1250
Pennsylvania,42,PA,Montgomery,42091,2019,1,4220
Pennsylvania,42,PA,Montgomery,42091,2020,1,3880
Pennsylvania,42,PA,Montgomery,42091,2020,12,3960
Pennsylvania,42,PA,Montour,42093,2019,1,110
Pennsylvania,42,PA,Montour,42093,2020,1,110
Pennsylvania,42,PA,Montour,42093,2020,12,180
Pennsylvania,42,PA,Northampton,42095,2019,1,2070
Pennsylvania,42,PA,Northampton,42095,2020,1,1740
Pennsylvania,42,PA,Northampton,42095,2020,12,2470
Pennsylvania,42,PA,Northumberland,42097,2019,1,1120
Pennsylvania,42,PA,Northumberland,42097,2020,1,1110
Pennsylvania,42,PA,Northumberland,42097,2020,12,1320
Pennsylvania,42,PA,Perry,42099,2019,1,440
Pennsylvania,42,PA,Perry,42099,2020,1,370
Pennsylvania,42,PA,Perry,42099,2020,12,470
Pennsylvania,42,PA,Philadelphia,42101,2019,1,8970
Pennsylvania,42,PA,Philadelphia,42101,2020,1,9010
Pennsylvania,42,PA,Philadelphia,42101,2020,12,8450
Pennsylvania,42,PA,Pike,42103,2019,1,270
Pennsylvania,42,PA,Pike,42103,2020,1,240
Pennsylvania,42,PA,Pike,42103,2020,12,310
Pennsylvania,42,PA,Potter,42105,2019,1,180
Pennsylvania,42,PA,Potter,42105,2020,1,210
Pennsylvania,42,PA,Potter,42105,2020,12,230
Pennsylvania,42,PA,Schuylkill,42107,2019,1,1590
Pennsylvania,42,PA,Schuylkill,42107,2020,1,1350
Pennsylvania,42,PA,Schuylkill,42107,2020,12,1660
Pennsylvania,42,PA,Snyder,42109,2019,1,510
Pennsylvania,42,PA,Snyder,42109,2020,1,500
Pennsylvania,42,PA,Snyder,42109,2020,12,720
Pennsylvania,42,PA,Somerset,42111,2019,1,970
Pennsylvania,42,PA,Somerset,42111,2020,1,850
Pennsylvania,42,PA,Somerset,42111,2020,12,1200
Pennsylvania,42,PA,Sullivan,42113,2019,1,40
Pennsylvania,42,PA,Sullivan,42113,2020,1,60
Pennsylvania,42,PA,Sullivan,42113,2020,12,70
Pennsylvania,42,PA,Susquehanna,42115,2019,1,350
Pennsylvania,42,PA,Susquehanna,42115,2020,1,310
Pennsylvania,42,PA,Susquehanna,42115,2020,12,380
Pennsylvania,42,PA,Tioga,42117,2019,1,340
Pennsylvania,42,PA,Tioga,42117,2020,1,390
Pennsylvania,42,PA,Tioga,42117,2020,12,530
Pennsylvania,42,PA,Union,42119,2019,1,350
Pennsylvania,42,PA,Union,42119,2020,1,400
Pennsylvania,42,PA,Union,42119,2020,12,570
Pennsylvania,42,PA,Venango,42121,2019,1,420
Pennsylvania,42,PA,Venango,42121,2020,1,470
Pennsylvania,42,PA,Venango,42121,2020,12,460
Pennsylvania,42,PA,Warren,42123,2019,1,270
Pennsylvania,42,PA,Warren,42123,2020,1,290
Pennsylvania,42,PA,Warren,42123,2020,12,280
Pennsylvania,42,PA,Washington,42125,2019,1,1970
Pennsylvania,42,PA,Washington,42125,2020,1,1880
Pennsylvania,42,PA,Washington,42125,2020,12,2070
Pennsylvania,42,PA,Wayne,42127,2019,1,510
Pennsylvania,42,PA,Wayne,42127,2020,1,440
Pennsylvania,42,PA,Wayne,42127,2020,12,650
Pennsylvania,42,PA,Westmoreland,42129,2019,1,3640
Pennsylvania,42,PA,Westmoreland,42129,2020,1,3670
Pennsylvania,42,PA,Westmoreland,42129,2020,12,4310
Pennsylvania,42,PA,Wyoming,42131,2019,1,310
Pennsylvania,42,PA,Wyoming,42131,2020,1,320
Pennsylvania,42,PA,Wyoming,42131,2020,12,360
Pennsylvania,42,PA,York,42133,2019,1,3030
Pennsylvania,42,PA,York,42133,2020,1,2860
Pennsylvania,42,PA,York,42133,2020,12,4280
Pennsylvania,43,PA,Berks,42001,2020,3,26030
Pennsylvania,44,PA,Bucks,42003,2020,3,25380
Pennsylvania,45,PA,Centre,42005,2020,3,5000
Pennsylvania,46,PA,Clinton,42007,2020,3,1690
Pennsylvania,47,PA,Columbia,42009,2020,3,3240
Pennsylvania,48,PA,Lycoming,42011,2020,3,5370
Pennsylvania,49,PA,Mifflin,42013,2020,3,2160
Pennsylvania,50,PA,Montour,42015,2020,3,650
Pennsylvania,51,PA,Northumberland,42017,2020,3,4600
Pennsylvania,52,PA,Snyder,42019,2020,3,2330
Pennsylvania,53,PA,Union,42021,2020,3,1920
Pennsylvania,54,PA,Chester,42023,2020,3,17250
Pennsylvania,55,PA,Delaware,42025,2020,3,21480
Pennsylvania,56,PA,Lackawanna,42027,2020,3,9610
Pennsylvania,57,PA,Lancaster,42029,2020,3,28190
Pennsylvania,58,PA,Lehigh,42031,2020,3,17670
Pennsylvania,59,PA,Northampton,42033,2020,3,12720
Pennsylvania,60,PA,Luzerne,42035,2020,3,14990
Pennsylvania,61,PA,Schuylkill,42037,2020,3,7020
Pennsylvania,62,PA,Montgomery,42039,2020,3,31190
Pennsylvania,63,PA,Cameron,42041,2020,3,350
Pennsylvania,64,PA,Clearfield,42043,2020,3,4250
Pennsylvania,65,PA,Elk,42045,2020,3,3160
Pennsylvania,66,PA,Jefferson,42047,2020,3,2310
Pennsylvania,67,PA,Mckean,42049,2020,3,2010
Pennsylvania,68,PA,Potter,42051,2020,3,550
Pennsylvania,69,PA,Bradford,42053,2020,3,1890
Pennsylvania,70,PA,Sullivan,42055,2020,3,190
Pennsylvania,71,PA,Susquehanna,42057,2020,3,1090
Pennsylvania,72,PA,Tioga,42059,2020,3,1570
Pennsylvania,73,PA,Wyoming,42061,2020,3,1200
Pennsylvania,74,PA,Clarion,42063,2020,3,2100
Pennsylvania,75,PA,Crawford,42065,2020,3,4150
Pennsylvania,76,PA,Erie,42067,2020,3,13840
Pennsylvania,77,PA,Forest,42069,2020,3,200
Pennsylvania,78,PA,Venango,42071,2020,3,2260
Pennsylvania,79,PA,Warren,42073,2020,3,1240
Pennsylvania,80,PA,Philadelphia,42075,2020,3,54760
Pennsylvania,81,PA,Carbon,42077,2020,3,3660
Pennsylvania,82,PA,Monroe,42079,2020,3,7260
Pennsylvania,83,PA,Pike,42081,2020,3,1650
Pennsylvania,84,PA,Wayne,42083,2020,3,2180
Pennsylvania,85,PA,Adams,42085,2020,3,4550
Pennsylvania,86,PA,Cumberland,42087,2020,3,9590
Pennsylvania,87,PA,Dauphin,42089,2020,3,12190
Pennsylvania,88,PA,Franklin,42091,2020,3,4330
Pennsylvania,89,PA,Juniata,42093,2020,3,1560
Pennsylvania,90,PA,Lebanon,42095,2020,3,7100
Pennsylvania,91,PA,Perry,42097,2020,3,2150
Pennsylvania,92,PA,York,42099,2020,3,21850
Pennsylvania,93,PA,Bedford,42101,2020,3,2160
Pennsylvania,94,PA,Blair,42103,2020,3,7010
Pennsylvania,95,PA,Cambria,42105,2020,3,6520
Pennsylvania,96,PA,Fulton,42107,2020,3,440
Pennsylvania,97,PA,Huntingdon,42109,2020,3,1990
Pennsylvania,98,PA,Somerset,42111,2020,3,3560
Pennsylvania,99,PA,Beaver,42113,2020,3,9190
Pennsylvania,100,PA,Greene,42115,2020,3,1110
Pennsylvania,101,PA,Washington,42117,2020,3,10080
Pennsylvania,102,PA,Allegheny,42119,2020,3,56150
Pennsylvania,103,PA,Armstrong,42121,2020,3,3630
Pennsylvania,104,PA,Butler,42123,2020,3,9500
Pennsylvania,105,PA,Indiana,42125,2020,3,3410
Pennsylvania,106,PA,Lawrence,42127,2020,3,4040
Pennsylvania,107,PA,Mercer,42129,2020,3,5110
Pennsylvania,108,PA,Fayette,42131,2020,3,7010
Pennsylvania,109,PA,Westmoreland,42133,2020,3,19820
Pennsylvania,110,PA,Out Of State,,2020,3,15900
Pennsylvania,43,PA,Berks,42001,2020,2,1940
Pennsylvania,44,PA,Bucks,42003,2020,2,1830
Pennsylvania,45,PA,Centre,42005,2020,2,450
Pennsylvania,46,PA,Clinton,42007,2020,2,230
Pennsylvania,47,PA,Columbia,42009,2020,2,410
Pennsylvania,48,PA,Lycoming,42011,2020,2,810
Pennsylvania,49,PA,Mifflin,42013,2020,2,310
Pennsylvania,50,PA,Montour,42015,2020,2,50
Pennsylvania,51,PA,Northumberland,42017,2020,2,610
Pennsylvania,52,PA,Snyder,42019,2020,2,240
Pennsylvania,53,PA,Union,42021,2020,2,190
Pennsylvania,54,PA,Chester,42023,2020,2,1010
Pennsylvania,55,PA,Delaware,42025,2020,2,1630
Pennsylvania,56,PA,Lackawanna,42027,2020,2,1050
Pennsylvania,57,PA,Lancaster,42029,2020,2,1870
Pennsylvania,58,PA,Lehigh,42031,2020,2,1720
Pennsylvania,59,PA,Northampton,42033,2020,2,1120
Pennsylvania,60,PA,Luzerne,42035,2020,2,2020
Pennsylvania,61,PA,Schuylkill,42037,2020,2,870
Pennsylvania,62,PA,Montgomery,42039,2020,2,2140
Pennsylvania,63,PA,Cameron,42041,2020,2,30
Pennsylvania,64,PA,Clearfield,42043,2020,2,630
Pennsylvania,65,PA,Elk,42045,2020,2,230
Pennsylvania,66,PA,Jefferson,42047,2020,2,310
Pennsylvania,67,PA,Mckean,42049,2020,2,230
Pennsylvania,68,PA,Potter,42051,2020,2,100
Pennsylvania,69,PA,Bradford,42053,2020,2,240
Pennsylvania,70,PA,Sullivan,42055,2020,2,40
Pennsylvania,71,PA,Susquehanna,42057,2020,2,190
Pennsylvania,72,PA,Tioga,42059,2020,2,430
Pennsylvania,73,PA,Wyoming,42061,2020,2,180
Pennsylvania,74,PA,Clarion,42063,2020,2,220
Pennsylvania,75,PA,Crawford,42065,2020,2,420
Pennsylvania,76,PA,Erie,42067,2020,2,1370
Pennsylvania,77,PA,Forest,42069,2020,2,20
Pennsylvania,78,PA,Venango,42071,2020,2,290
Pennsylvania,79,PA,Warren,42073,2020,2,220
Pennsylvania,80,PA,Philadelphia,42075,2020,2,5770
Pennsylvania,81,PA,Carbon,42077,2020,2,370
Pennsylvania,82,PA,Monroe,42079,2020,2,580
Pennsylvania,83,PA,Pike,42081,2020,2,140
Pennsylvania,84,PA,Wayne,42083,2020,2,240
Pennsylvania,85,PA,Adams,42085,2020,2,370
Pennsylvania,86,PA,Cumberland,42087,2020,2,690
Pennsylvania,87,PA,Dauphin,42089,2020,2,1040
Pennsylvania,88,PA,Franklin,42091,2020,2,750
Pennsylvania,89,PA,Juniata,42093,2020,2,150
Pennsylvania,90,PA,Lebanon,42095,2020,2,710
Pennsylvania,91,PA,Perry,42097,2020,2,200
Pennsylvania,92,PA,York,42099,2020,2,1810
Pennsylvania,93,PA,Bedford,42101,2020,2,440
Pennsylvania,94,PA,Blair,42103,2020,2,600
Pennsylvania,95,PA,Cambria,42105,2020,2,740
Pennsylvania,96,PA,Fulton,42107,2020,2,250
Pennsylvania,97,PA,Huntingdon,42109,2020,2,410
Pennsylvania,98,PA,Somerset,42111,2020,2,470
Pennsylvania,99,PA,Beaver,42113,2020,2,960
Pennsylvania,100,PA,Greene,42115,2020,2,210
Pennsylvania,101,PA,Washington,42117,2020,2,1020
Pennsylvania,102,PA,Allegheny,42119,2020,2,4790
Pennsylvania,103,PA,Armstrong,42121,2020,2,550
Pennsylvania,104,PA,Butler,42123,2020,2,940
Pennsylvania,105,PA,Indiana,42125,2020,2,520
Pennsylvania,106,PA,Lawrence,42127,2020,2,510
Pennsylvania,107,PA,Mercer,42129,2020,2,500
Pennsylvania,108,PA,Fayette,42131,2020,2,880
Pennsylvania,109,PA,Westmoreland,42133,2020,2,1940
Pennsylvania,110,PA,Out Of State,,2020,2,3140
Pennsylvania,43,PA,Berks,42001,2019,3,1980
Pennsylvania,44,PA,Bucks,42003,2019,3,1840
Pennsylvania,45,PA,Centre,42005,2019,3,450
Pennsylvania,46,PA,Clinton,42007,2019,3,280
Pennsylvania,47,PA,Columbia,42009,2019,3,430
Pennsylvania,48,PA,Lycoming,42011,2019,3,820
Pennsylvania,49,PA,Mifflin,42013,2019,3,260
Pennsylvania,50,PA,Montour,42015,2019,3,70
Pennsylvania,51,PA,Northumberland,42017,2019,3,640
Pennsylvania,52,PA,Snyder,42019,2019,3,300
Pennsylvania,53,PA,Union,42021,2019,3,230
Pennsylvania,54,PA,Chester,42023,2019,3,1020
Pennsylvania,55,PA,Delaware,42025,2019,3,1640
Pennsylvania,56,PA,Lackawanna,42027,2019,3,1110
Pennsylvania,57,PA,Lancaster,42029,2019,3,2020
Pennsylvania,58,PA,Lehigh,42031,2019,3,1850
Pennsylvania,59,PA,Northampton,42033,2019,3,1230
Pennsylvania,60,PA,Luzerne,42035,2019,3,1820
Pennsylvania,61,PA,Schuylkill,42037,2019,3,850
Pennsylvania,62,PA,Montgomery,42039,2019,3,2220
Pennsylvania,63,PA,Cameron,42041,2019,3,40
Pennsylvania,64,PA,Clearfield,42043,2019,3,610
Pennsylvania,65,PA,Elk,42045,2019,3,200
Pennsylvania,66,PA,Jefferson,42047,2019,3,250
Pennsylvania,67,PA,Mckean,42049,2019,3,170
Pennsylvania,68,PA,Potter,42051,2019,3,90
Pennsylvania,69,PA,Bradford,42053,2019,3,220
Pennsylvania,70,PA,Sullivan,42055,2019,3,30
Pennsylvania,71,PA,Susquehanna,42057,2019,3,150
Pennsylvania,72,PA,Tioga,42059,2019,3,230
Pennsylvania,73,PA,Wyoming,42061,2019,3,140
Pennsylvania,74,PA,Clarion,42063,2019,3,360
Pennsylvania,75,PA,Crawford,42065,2019,3,450
Pennsylvania,76,PA,Erie,42067,2019,3,1860
Pennsylvania,77,PA,Forest,42069,2019,3,20
Pennsylvania,78,PA,Venango,42071,2019,3,230
Pennsylvania,79,PA,Warren,42073,2019,3,130
Pennsylvania,80,PA,Philadelphia,42075,2019,3,6150
Pennsylvania,81,PA,Carbon,42077,2019,3,390
Pennsylvania,82,PA,Monroe,42079,2019,3,610
Pennsylvania,83,PA,Pike,42081,2019,3,160
Pennsylvania,84,PA,Wayne,42083,2019,3,210
Pennsylvania,85,PA,Adams,42085,2019,3,370
Pennsylvania,86,PA,Cumberland,42087,2019,3,780
Pennsylvania,87,PA,Dauphin,42089,2019,3,1070
Pennsylvania,88,PA,Franklin,42091,2019,3,560
Pennsylvania,89,PA,Juniata,42093,2019,3,150
Pennsylvania,90,PA,Lebanon,42095,2019,3,550
Pennsylvania,91,PA,Perry,42097,2019,3,210
Pennsylvania,92,PA,York,42099,2019,3,1700
Pennsylvania,93,PA,Bedford,42101,2019,3,250
Pennsylvania,94,PA,Blair,42103,2019,3,580
Pennsylvania,95,PA,Cambria,42105,2019,3,740
Pennsylvania,96,PA,Fulton,42107,2019,3,80
Pennsylvania,97,PA,Huntingdon,42109,2019,3,340
Pennsylvania,98,PA,Somerset,42111,2019,3,410
Pennsylvania,99,PA,Beaver,42113,2019,3,730
Pennsylvania,100,PA,Greene,42115,2019,3,170
Pennsylvania,101,PA,Washington,42117,2019,3,950
Pennsylvania,102,PA,Allegheny,42119,2019,3,5440
Pennsylvania,103,PA,Armstrong,42121,2019,3,470
Pennsylvania,104,PA,Butler,42123,2019,3,780
Pennsylvania,105,PA,Indiana,42125,2019,3,480
Pennsylvania,106,PA,Lawrence,42127,2019,3,400
Pennsylvania,107,PA,Mercer,42129,2019,3,420
Pennsylvania,108,PA,Fayette,42131,2019,3,770
Pennsylvania,109,PA,Westmoreland,42133,2019,3,1670
Pennsylvania,110,PA,Out Of State,,2019,3,3400
