state_name,state_fips,state_abbrev,county_name,county_fips,year,month,initial_claims
Georgia,13,GA,Dawson,13085,2020,2,39
Georgia,13,GA,Decatur,13087,2019,2,35
Georgia,13,GA,Decatur,13087,2020,1,98
Georgia,13,GA,Decatur,13087,2020,2,43
Georgia,13,GA,DeKalb,13089,2019,2,1583
Georgia,13,GA,DeKalb,13089,2020,1,2012
Georgia,13,GA,DeKalb,13089,2020,2,1588
Georgia,13,GA,Dodge,13091,2019,2,28
Georgia,13,GA,Dodge,13091,2020,1,79
Georgia,13,GA,Dodge,13091,2020,2,27
Georgia,13,GA,Dooly,13093,2019,2,15
Georgia,13,GA,Dooly,13093,2020,1,95
Georgia,13,GA,Dooly,13093,2020,2,76
Georgia,13,GA,Dougherty,13095,2019,2,185
Georgia,13,GA,Dougherty,13095,2020,1,355
Georgia,13,GA,Dougherty,13095,2020,2,266
Georgia,13,GA,Douglas,13097,2019,2,306
Georgia,13,GA,Douglas,13097,2020,1,434
Georgia,13,GA,Douglas,13097,2020,2,305
Georgia,13,GA,Early,13099,2019,2,9
Georgia,13,GA,Early,13099,2020,1,32
Georgia,13,GA,Early,13099,2020,2,15
Georgia,13,GA,Echols,13101,2019,2,3
Georgia,13,GA,Echols,13101,2020,1,5
Georgia,13,GA,Echols,13101,2020,2,1
Georgia,13,GA,Effingham,13103,2019,2,46
Georgia,13,GA,Effingham,13103,2020,1,121
Georgia,13,GA,Effingham,13103,2020,2,82
Georgia,13,GA,Elbert,13105,2019,2,39
Georgia,13,GA,Elbert,13105,2020,1,409
Georgia,13,GA,Elbert,13105,2020,2,51
Georgia,13,GA,Emanuel,13107,2019,2,29
Georgia,13,GA,Emanuel,13107,2020,1,246
Georgia,13,GA,Emanuel,13107,2020,2,82
Georgia,13,GA,Evans,13109,2019,2,7
Georgia,13,GA,Evans,13109,2020,1,42
Georgia,13,GA,Evans,13109,2020,2,23
Georgia,13,GA,Fannin,13111,2019,2,37
Georgia,13,GA,Fannin,13111,2020,1,74
Georgia,13,GA,Fannin,13111,2020,2,54
Georgia,13,GA,Fayette,13113,2019,2,142
Georgia,13,GA,Fayette,13113,2020,1,216
Georgia,13,GA,Fayette,13113,2020,2,126
Georgia,13,GA,Floyd,13115,2019,2,346
Georgia,13,GA,Floyd,13115,2020,1,1213
Georgia,13,GA,Floyd,13115,2020,2,378
Georgia,13,GA,Forsyth,13117,2019,2,186
Georgia,13,GA,Forsyth,13117,2020,1,234
Georgia,13,GA,Forsyth,13117,2020,2,227
Georgia,13,GA,Franklin,13119,2019,2,47
Georgia,13,GA,Franklin,13119,2020,1,150
Georgia,13,GA,Franklin,13119,2020,2,35
